InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
529359-85,Andrew Wilkinson,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,118093-15,ConsenSys,187315-30T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ConsenSys; status=Active; holding=Minority; since=03/15/2022 | DealInvestorRelation: ConsenSys; deal=187315-30T; date=03/15/2022; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: ConsenSys; deal=187315-30T; date=03/15/2022; type=Later Stage VC (Series D); co_investors=38
438140-08,Andromeda (Germany),company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,327112-84|435329-65,ShuttleOne|Enjin,146309-41T|169671-43T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ShuttleOne; status=Former; holding=Minority; since=05/20/2020 | CompanyInvestorRelation: Enjin; status=Former; holding=Minority; since=06/04/2021 | DealInvestorRelation: Enjin; deal=169671-43T; date=06/04/2021; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: ShuttleOne; deal=146309-41T; date=05/20/2020; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: ShuttleOne; deal=146309-41T; date=05/20/2020; type=Seed Round; co_investors=6 | InvestorInvestmentRelation: Enjin; deal=169671-43T; date=06/04/2021; type=Later Stage VC (Series 3); co_investors=34
466620-85,Andromeda Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,180,60,60,0,0,222110-11|229015-63|230704-12|230862-70|234458-92|265169-71|267522-40|268520-14|268777-45|399544-84|434388-16|454443-85|458326-09|462244-06|462375-46|462375-82|463228-21|463342-24|464503-06|465442-84|465811-84|466071-49|466144-12|466725-43|470847-43|472327-66|472412-89|481308-22|481364-02|481395-34|481980-52|483721-03|483765-40|483857-83|484005-70|484155-82|484254-01|484372-00|484714-72|489431-89|489540-70|489676-15|489720-70|490878-10|492662-80|492992-29|494177-32|494608-60|495602-29|496289-35|496730-17|501948-10|503420-77|532644-40|542391-85|551751-76|553125-97|590284-90|593850-61|593872-57,Mars4|LayerZero|Minterest|FantomStarter|StackOS|OccamDAO|Supra|GameFi|PolkaCipher|DexGuru|AIOZ Network|Roseon Finance|Pendle|Uno Re|TrustSwap|Ethernity Chain|Metis|Star Atlas|ZeroLend|Paid|Kasu|Aldrin|NEAR|Ava Labs|Gunzilla|The Graph|AVATA|Aethir|Acala Network|Decimated|Immutable|Shopx|SKALE|Chia Network|Kitsumon|Popop World|Gull AI|Blubird|Pine Protocol|Nyan Heroes|Bloodloop Lab|Legends of Elumia|PolkaFantasy|Analog (Financial Software)|Optimism|Thetanuts Finance|Cross The Ages|reBASE|Ka.app|Aperture (Financial Services)|Cosmic Guild|Bitfinity Network|Sidus Heroes|Harmony Launcher|Avocado DAO|Polemos|Me3|Definity (Financial Software)|Enjinstarter|World Mobile,119093-68T|168236-02T|169219-99T|169308-55T|171315-73T|172168-21T|172456-30T|172504-27T|172945-36T|179649-64T|180129-16T|180227-98T|181071-82T|183217-42T|183376-90T|183492-10T|183591-01T|183967-39T|184152-34T|184584-43T|186613-30T|186653-35T|186997-51T|187377-04T|187910-74T|188235-46T|188887-33T|189494-47T|191377-27T|191537-56T|191568-70T|192641-23T|193169-44T|193782-97T|194128-75T|194498-74T|198768-97T|200246-86T|200643-13T|201390-22T|202342-78T|202349-26T|209809-63T|221055-04T|225503-47T|226533-79T|232546-24T|241249-87T|247772-80T|249157-99T|249191-65T|249887-17T|250734-16T|252808-39T|255446-65T|256584-52T|256817-71T|256838-86T|257167-09T|257170-42T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Mars4; status=Active; holding=Minority; since=09/07/2021 | CompanyInvestorRelation: LayerZero; status=Active; holding=Minority; since=04/17/2025 | CompanyInvestorRelation: Minterest; status=Former; holding=Minority; since=09/16/2021 | CompanyInvestorRelation: FantomStarter; status=Former; holding=Minority; since=09/15/2021 | CompanyInvestorRelation: StackOS; status=Former; holding=Minority; since=08/01/2022 | CompanyInvestorRelation: OccamDAO; status=Active; holding=Minority; since=01/06/2021 | CompanyInvestorRelation: Supra; status=Active; holding=Minority; since=09/01/2022 | CompanyInvestorRelation: GameFi; status=Active; holding=Minority; since=05/01/2021 | CompanyInvestorRelation: PolkaCipher; status=Active; holding=Minority; since=05/19/2021 | CompanyInvestorRelation: DexGuru; status=Active; holding=Minority; since=02/01/2022 | CompanyInvestorRelation: AIOZ Network; status=Active; holding=Minority; since=01/09/2023 | CompanyInvestorRelation: Roseon Finance
522864-82,Andromeda Capital Partners Suisse,company_investor_relation|deal_investor_relation|investor_investment_relation,5,1,2,0,0,462609-19,Change (Financial Software),220027-96T|234281-89T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Change (Financial Software); status=Active; holding=Majority; since=04/07/2023 | DealInvestorRelation: Change (Financial Software); deal=234281-89T; date=12/31/2023; type=Buyout/LBO; lead=No; fund= | DealInvestorRelation: Change (Financial Software); deal=220027-96T; date=04/07/2023; type=PE Growth/Expansion; lead=No; fund= | InvestorInvestmentRelation: Change (Financial Software); deal=220027-96T; date=04/07/2023; type=PE Growth/Expansion; co_investors= | InvestorInvestmentRelation: Change (Financial Software); deal=234281-89T; date=12/31/2023; type=Buyout/LBO; co_investors=
501521-23,Andromeda Labs,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,643739-68,DeFi.Gold Launchpad,271441-90T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: DeFi.Gold Launchpad; status=Former; holding=Minority; since=09/06/2024 | DealInvestorRelation: DeFi.Gold Launchpad; deal=271441-90T; date=09/06/2024; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: DeFi.Gold Launchpad; deal=271441-90T; date=09/06/2024; type=Seed Round; co_investors=22
497585-08,Andromeda Research,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,467255-08,ByteNext,195021-73T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ByteNext; status=Former; holding=Minority; since=05/24/2021 | DealInvestorRelation: ByteNext; deal=195021-73T; date=05/24/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: ByteNext; deal=195021-73T; date=05/24/2021; type=Seed Round; co_investors=18
519953-23,Andromeda Research Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,489258-82,Knight War,185527-81T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Knight War; status=Former; holding=Minority; since=09/26/2021 | DealInvestorRelation: Knight War; deal=185527-81T; date=09/26/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Knight War; deal=185527-81T; date=09/26/2021; type=Early Stage VC; co_investors=41
608421-43,André Veen,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,1,0,520839-55,FanFire,216269-02T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: FanFire; status=Former; holding=Minority; since= | DealInvestorRelation: FanFire; deal=216269-02T; date=; type=Early Stage VC; lead=Yes; fund= | InvestorInvestmentRelation: FanFire; deal=216269-02T; date=; type=Early Stage VC; co_investors=1
442509-94,Andrés Bilbao,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,495883-18,Daohq,193081-24T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Daohq; status=Former; holding=Minority; since=04/25/2022 | DealInvestorRelation: Daohq; deal=193081-24T; date=04/25/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Daohq; deal=193081-24T; date=04/25/2022; type=Seed Round; co_investors=10
462081-97,Andrés Medina-Mora,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,437284-27,Tegger,140182-48T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Tegger; status=Former; holding=Minority; since=01/01/2020 | DealInvestorRelation: Tegger; deal=140182-48T; date=01/01/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Tegger; deal=140182-48T; date=01/01/2020; type=Early Stage VC; co_investors=4
481408-39,Andy a,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,481395-34,LayerZero,180258-67T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: LayerZero; status=Active; holding=Minority; since=09/17/2021 | DealInvestorRelation: LayerZero; deal=180258-67T; date=09/17/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: LayerZero; deal=180258-67T; date=09/17/2021; type=Early Stage VC (Series A); co_investors=26
483678-91,Andy Bromberg,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,458678-17,Spectral,165254-32T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Spectral; status=Active; holding=Minority; since= | DealInvestorRelation: Spectral; deal=165254-32T; date=; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Spectral; deal=165254-32T; date=; type=Early Stage VC (Series A2); co_investors=15
109412-92,Andy Chen,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,599881-69,Zaros,260093-98T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Zaros; status=Former; holding=Minority; since=05/23/2024 | DealInvestorRelation: Zaros; deal=260093-98T; date=05/23/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Zaros; deal=260093-98T; date=05/23/2024; type=Early Stage VC; co_investors=16
465897-70,Andy Chorlian,company_investor_relation|deal_investor_relation|investor_investment_relation,12,4,4,0,0,463342-33|469946-26|494289-73|494987-77,Holograph|Allora Labs|Contango|Blur,171727-21T|176412-88T|191225-08T|199522-45T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Holograph; status=Former; holding=Minority; since=07/13/2021 | CompanyInvestorRelation: Allora Labs; status=Active; holding=Minority; since=05/06/2021 | CompanyInvestorRelation: Contango; status=Active; holding=Minority; since=12/01/2021 | CompanyInvestorRelation: Blur; status=Active; holding=Minority; since=03/28/2022 | DealInvestorRelation: Blur; deal=191225-08T; date=03/28/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Holograph; deal=176412-88T; date=07/13/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Allora Labs; deal=171727-21T; date=05/06/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Contango; deal=199522-45T; date=12/01/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Contango; deal=199522-45T; date=12/01/2021; type=Seed Round; co_investors=28 | InvestorInvestmentRelation: Holograph; deal=176412-88T; date=07/13/2021; type=Seed Round; co_investors=13 | InvestorInvestmentRelation: Blur;
155848-87,Andy Chung,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,225800-29,Centrifuge,167508-64T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Centrifuge; status=Active; holding=Minority; since=02/21/2021 | DealInvestorRelation: Centrifuge; deal=167508-64T; date=02/21/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Centrifuge; deal=167508-64T; date=02/21/2021; type=Early Stage VC (Series A); co_investors=16
301105-09,Andy Fang,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,537499-63,Forefront,242725-96T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Forefront; status=Former; holding=Minority; since=09/16/2021 | DealInvestorRelation: Forefront; deal=242725-96T; date=09/16/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Forefront; deal=242725-96T; date=09/16/2021; type=Early Stage VC; co_investors=15
