InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
494029-00,Caleb Tebbe,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,465373-27,PowerLoom Protocol,178102-99T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: PowerLoom Protocol; status=Active; holding=Minority; since=08/01/2021 | DealInvestorRelation: PowerLoom Protocol; deal=178102-99T; date=08/01/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: PowerLoom Protocol; deal=178102-99T; date=08/01/2021; type=Seed Round; co_investors=27
510797-62,Caliber Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,691995-07,Pell Network,274782-16T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Pell Network; status=Active; holding=Minority; since=01/30/2025 | DealInvestorRelation: Pell Network; deal=274782-16T; date=01/30/2025; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Pell Network; deal=274782-16T; date=01/30/2025; type=Seed Round; co_investors=21
556437-43,Calibre Partners,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,530437-60,Futureverse,309292-39T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Futureverse; status=Pending (Buy Side); holding=Majority; since= | DealInvestorRelation: Futureverse; deal=309292-39T; date=10/08/2025; type=Merger/Acquisition; lead=No; fund= | InvestorInvestmentRelation: Futureverse; deal=309292-39T; date=10/08/2025; type=Merger/Acquisition; co_investors=
11135-08,California Technology Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,324815-32,Rally Network,168122-08T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Rally Network; status=Former; holding=Minority; since=03/01/2021 | DealInvestorRelation: Rally Network; deal=168122-08T; date=03/01/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Rally Network; deal=168122-08T; date=03/01/2021; type=Early Stage VC; co_investors=22
126593-74,Callais Capital Management,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,60921-19,Kraken,214288-30T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Kraken; status=Pending (Sell Side); holding=Minority; since=01/01/2020 | DealInvestorRelation: Kraken; deal=214288-30T; date=01/01/2020; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Kraken; deal=214288-30T; date=01/01/2020; type=Later Stage VC; co_investors=
435244-96,Calm Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,25,8,8,1,1,234633-25|268368-40|399667-78|454358-17|469282-15|482594-86|494010-46|60921-19,World|3Box Labs|Celestia|Kraken|Mythical Games|Nillion|SuperRare|Canza Finance,165899-26T|187459-48T|202427-38T|214965-64T|215311-51T|233766-55T|245116-81T|246205-09T,24521-68F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|lead_investor|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: World; status=Active; holding=Minority; since=05/25/2023 | CompanyInvestorRelation: 3Box Labs; status=Pending (Sell Side); holding=Minority; since=03/01/2022 | CompanyInvestorRelation: Celestia; status=Active; holding=Minority; since=04/02/2024 | CompanyInvestorRelation: Kraken; status=Pending (Sell Side); holding=Minority; since=08/23/2024 | CompanyInvestorRelation: Mythical Games; status=Active; holding=Minority; since=06/27/2023 | CompanyInvestorRelation: Nillion; status=Active; holding=Minority; since=12/12/2022 | CompanyInvestorRelation: SuperRare; status=Active; holding=Minority; since=09/22/2020 | CompanyInvestorRelation: Canza Finance; status=Active; holding=Minority; since=01/16/2024 | DealInvestorRelation: 3Box Labs; deal=187459-48T; date=03/01/2022; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: SuperRare; deal=165899-26T; date=09/22/2020; type=Seed Round; lead=No; fund= | DealInvestorRelation: Celestia; deal=246205-09T; date=04/02/2024;
504028-36,Calvert Drive Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,15,5,5,0,0,107666-29|108224-02|230704-12|467926-93|491031-19,Neon Labs|Immutable|Blockasset.|Chiliz|Gemini Space Station,171436-51T|183655-72T|185148-82T|187910-38T|226533-79T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Neon Labs; status=Active; holding=Minority; since=05/11/2023 | CompanyInvestorRelation: Immutable; status=Active; holding=Minority; since=12/22/2023 | CompanyInvestorRelation: Blockasset.; status=Active; holding=Minority; since=02/01/2022 | CompanyInvestorRelation: Chiliz; status=Active; holding=Minority; since=05/01/2021 | CompanyInvestorRelation: Gemini Space Station; status=Former; holding=Minority; since=11/19/2021 | DealInvestorRelation: Blockasset.; deal=187910-38T; date=02/01/2022; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Neon Labs; deal=185148-82T; date=05/11/2023; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Gemini Space Station; deal=183655-72T; date=11/19/2021; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: Chiliz; deal=171436-51T; date=05/01/2021; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: Immutable; deal=226533-79T; date=12/22/2023; type=Later Stage VC; lead=No; fund= | InvestorInvestm
267027-04,Calvin Ayre,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,438228-37,Centi,153579-43T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Centi; status=Pending (Sell Side); holding=Minority; since=07/07/2020 | DealInvestorRelation: Centi; deal=153579-43T; date=07/07/2020; type=Angel (individual); lead=No; fund= | InvestorInvestmentRelation: Centi; deal=153579-43T; date=07/07/2020; type=Angel (individual); co_investors=2
106158-97,Calvin Broadus,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,468040-06,Syndicate,176222-80T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Syndicate; status=Active; holding=Minority; since=07/12/2021 | DealInvestorRelation: Syndicate; deal=176222-80T; date=07/12/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Syndicate; deal=176222-80T; date=07/12/2021; type=Early Stage VC (Series A); co_investors=78
589391-47,Calvin Calvin,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,589376-53,BounceBit,253218-79T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: BounceBit; status=Active; holding=Minority; since=02/28/2024 | DealInvestorRelation: BounceBit; deal=253218-79T; date=02/28/2024; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: BounceBit; deal=253218-79T; date=02/28/2024; type=Seed Round; co_investors=36
465987-88,Calvin Chu,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,483176-35|506649-07,Vesta Finance|Beam Interface,187066-81T|203184-64T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Vesta Finance; status=Active; holding=Minority; since=02/01/2022 | CompanyInvestorRelation: Beam Interface; status=Active; holding=Minority; since=10/09/2021 | DealInvestorRelation: Beam Interface; deal=187066-81T; date=10/09/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Vesta Finance; deal=203184-64T; date=02/01/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Vesta Finance; deal=203184-64T; date=02/01/2022; type=Seed Round; co_investors=18 | InvestorInvestmentRelation: Beam Interface; deal=187066-81T; date=10/09/2021; type=Seed Round; co_investors=26
439238-26,Calvin Liu,company_investor_relation|deal_investor_relation|investor_investment_relation,33,11,11,0,0,434573-02|466989-94|467278-48|490323-25|497717-29|503284-78|512172-37|517869-37|530483-86|571570-12|820413-37,Plume|Ondo|Bounce|Avalanche|Movement Labs (Financial Software)|Liquity|Puffer Finance|Timeswap|RISC Zero|Alluvial (Financial Software)|Folks Finance,169051-51T|173303-29T|175306-42T|186947-83T|201657-43T|207036-55T|225248-59T|227630-17T|233387-56T|266913-55T|295594-75T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Plume; status=Active; holding=Minority; since=07/15/2024 | CompanyInvestorRelation: Ondo; status=Active; holding=Minority; since=06/16/2021 | CompanyInvestorRelation: Bounce; status=Active; holding=Minority; since=03/15/2021 | CompanyInvestorRelation: Avalanche; status=Pending (Sell Side); holding=Minority; since=09/13/2023 | CompanyInvestorRelation: Movement Labs (Financial Software); status=Active; holding=Minority; since=06/13/2023 | CompanyInvestorRelation: Liquity; status=Active; holding=Minority; since=03/19/2021 | CompanyInvestorRelation: Puffer Finance; status=Active; holding=Minority; since=08/08/2023 | CompanyInvestorRelation: Timeswap; status=Active; holding=Minority; since=01/01/2021 | CompanyInvestorRelation: RISC Zero; status=Active; holding=Minority; since=08/09/2022 | CompanyInvestorRelation: Alluvial (Financial Software); status=Former; holding=Minority; since=07/11/2023 | CompanyInvestorRelation: Folks Finance; status=Active; holding=Minority;
438167-26,Cambium Grove Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,489776-95,Neptune Mutual,186092-74T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Neptune Mutual; status=Former; holding=Minority; since=05/10/2022 | DealInvestorRelation: Neptune Mutual; deal=186092-74T; date=05/10/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Neptune Mutual; deal=186092-74T; date=05/10/2022; type=Early Stage VC (Series A); co_investors=32
437521-42,Cambrian Asset Management,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,263948-86,Braintrust,123770-26T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Braintrust; status=Active; holding=Minority; since=01/01/2018 | DealInvestorRelation: Braintrust; deal=123770-26T; date=01/01/2018; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Braintrust; deal=123770-26T; date=01/01/2018; type=Seed Round; co_investors=19
11135-26,Cambrian Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,229015-63,SKALE,106457-14T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: SKALE; status=Active; holding=Minority; since=05/08/2018 | DealInvestorRelation: SKALE; deal=106457-14T; date=05/08/2018; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: SKALE; deal=106457-14T; date=05/08/2018; type=Seed Round; co_investors=17
10104-49,Cambridge Associates,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,222513-67,Theta Network,171918-01T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Theta Network; status=Active; holding=Minority; since=03/23/2021 | DealInvestorRelation: Theta Network; deal=171918-01T; date=03/23/2021; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Theta Network; deal=171918-01T; date=03/23/2021; type=Later Stage VC; co_investors=17
